COMPLEXID,the_geom,SAFTYPE,SEGMENTID,SOS,PLACEID,FACI_DOM,BIN,BOROUGH,CREATED,MODIFIED,FACILITY_T,SOURCE,B7SC,PRI_ADD,NAME
0,POINT (-73.97690938289834 40.719644019532204),N,185400,1,76,9,0,1,05/14/2009 12:00:00 AM +0000,10/20/2017 12:00:00 AM +0000,4,DoITT,11218501,0,WALD PLGD
0,POINT (-73.93338315646952 40.63695395215004),N,41922,1,17492,9,0,3,05/14/2009 12:00:00 AM +0000,10/20/2017 12:00:00 AM +0000,4,DoITT,31387501,0,CHIARANTANO FIELDS
17,POINT (-73.77602094298219 40.7067380429055),G,61004,1,14439,3,4584885,4,05/14/2009 12:00:00 AM +0000,10/20/2017 12:00:00 AM +0000,6,OTHER,,5173777,HILLSIDE YARD
0,POINT (-73.95513277210242 40.76365014564693),,36655,2,1008433,7,1087137,1,09/19/2011 12:00:00 AM +0000,05/01/2013 12:00:00 AM +0000,2,OTHER,,0,ROCKEFELLER UNIVERSITY TENNIS COURT
448,POINT (-73.8261927680309 40.85121532175547),X,94639,2,1102,9,0,2,05/14/2009 12:00:00 AM +0000,10/20/2017 12:00:00 AM +0000,4,DoITT,25784015,0,PELHAM BAY PARK SWEETGUM PLGD
0,POINT (-73.98936433432432 40.761433573200556),N,33967,2,445,9,0,1,05/14/2009 12:00:00 AM +0000,10/20/2017 12:00:00 AM +0000,4,DoITT,11255501,0,R APONTE PARK
0,POINT (-73.84221949855372 40.86799369924939),N,88492,2,1022425,1,0,2,09/30/2013 12:00:00 AM +0000,10/20/2017 12:00:00 AM +0000,4,OTHER,23568501,0,GIVAN SQUARE
0,POINT (-73.97746211294623 40.71990541694359),,152180,1,1003545,1,1004349,1,03/07/2011 12:00:00 AM +0000,10/20/2017 12:00:00 AM +0000,2,DOE,,1005285,GIRLS PREP LOWER EAST SIDE ELEMENTARY SCHOOL
101,POINT (-73.90902695902574 40.664877149705),X,9006886,1,6779,3,3326530,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,1,DCP,32348317,3109154,BROWNSVILLE HOUSES BUILDING 15
0,POINT (-73.86986310559345 40.690943979154504),N,52196,1,16981,3,3090746,3,05/14/2009 12:00:00 AM +0000,08/27/2015 12:00:00 AM +0000,13,DCP,36284501,0,MT HOPE CEMETERY
0,POINT (-73.91427716683785 40.8270872925802),N,71939,1,27,9,0,2,05/14/2009 12:00:00 AM +0000,05/02/2013 12:00:00 AM +0000,4,DoITT,21302501,0,CLAY PLGD
259,POINT (-73.93698403007171 40.597584471313745),G,9005539,1,8097,3,0,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,1,NYCHA,36703201,0,NOSTRAND PROJECTS COMPLEX
0,POINT (-73.99284171486363 40.70355486998107),,162651,1,1026674,3,3378511,3,08/06/2015 12:00:00 AM +0000,10/20/2017 12:00:00 AM +0000,3,OTHER,,5166673,ST ANNS WAREHOUSE
0,POINT (-73.83463099366578 40.660193919132034),,50593,1,11310,1,4295163,4,05/14/2009 12:00:00 AM +0000,07/29/2015 12:00:00 AM +0000,2,DOE,,327614,PS 146
0,POINT (-73.99217936044103 40.703491453701915),,24077,1,1030448,5,3000019,3,10/20/2017 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,3,OTHER,,3000063,BROOKLYN HISTORICAL SOCIETY DUMBO
521,POINT (-73.96089063694268 40.80833923274305),,166324,2,7199,7,1084460,1,05/14/2009 12:00:00 AM +0000,07/29/2015 12:00:00 AM +0000,2,DoITT,,1050756,COLUMBIA UNIVERSITY AVERY HALL
0,POINT (-73.97938073464672 40.605304531167945),,26461,2,1030449,3,3176808,3,10/20/2017 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,8,OTHER,,3320752,HIGHLAWN POST OFFICE
0,POINT (-73.94498884605625 40.61520776998009),,148530,2,12025,2,3211291,3,05/14/2009 12:00:00 AM +0000,05/09/2013 12:00:00 AM +0000,9,NYPD,,3266128,KINGSWAY JEWISH CENTER
0,POINT (-73.8554615315146 40.679586010484805),N,112679,2,13190,3,4000000,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,13,DCP,42979201,0,BAYSIDE CEMETERY
0,POINT (-73.81627729838533 40.67588448807637),,55130,,12577,1,0,4,05/14/2009 12:00:00 AM +0000,08/05/2013 12:00:00 AM +0000,4,DPR,,0,CATHOLIC WAR VETERAN SQUARE
0,POINT (-74.00825805938653 40.68457957409774),N,21789,2,1022166,2,0,3,09/03/2013 12:00:00 AM +0000,10/20/2017 12:00:00 AM +0000,6,OTHER,31449001,5155929,RED HOOK TERMINAL
521,POINT (-73.95983649603016 40.80896574494932),,166324,2,17172,7,1084475,1,05/14/2009 12:00:00 AM +0000,07/29/2015 12:00:00 AM +0000,2,DoITT,,1050769,COLUMBIA UNIVERSITY COMPUTER SCIENCE
0,POINT (-73.95570130054453 40.755667584102675),,272983,2,1030329,7,0,1,09/25/2017 12:00:00 AM +0000,10/05/2017 12:00:00 AM +0000,2,OTHER,,5183924,CORNELL TECH
3438,POINT (-74.00289661153079 40.71444702067435),G,138076,1,1022645,1,0,1,10/08/2013 12:00:00 AM +0000,10/11/2017 12:00:00 AM +0000,4,OTHER,12063001,0,FOLEY SQUARE
0,POINT (-73.9784755751267 40.78178230182095),N,37094,2,476,9,0,1,05/14/2009 12:00:00 AM +0000,10/23/2017 12:00:00 AM +0000,4,DoITT,11229001,0,TECUMSEH PLAYGROUND
2965,POINT (-73.89516324992188 40.65179811163835),X,9000726,1,7490,3,3331298,3,05/14/2009 12:00:00 AM +0000,08/01/2013 12:00:00 AM +0000,1,DCP,32101026,3317528,BREUKELEN HOUSES BLDG 23
0,POINT (-73.8511535246057 40.598644896713026),N,50026,2,14740,10,3000000,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,4,DCP,37367501,0,RUFFLE BAR
91,POINT (-73.88235403542052 40.661005204404546),X,9003285,1,8344,3,3324292,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,1,DCP,32066505,3132337,BOULEVARD PROJECTS BUILDING 4
0,POINT (-73.92698937157505 40.83964844085051),N,108735,1,503,9,0,2,05/14/2009 12:00:00 AM +0000,10/23/2017 12:00:00 AM +0000,4,DoITT,21274001,0,MERRIAM PLAYGROUND
0,POINT (-73.90143213839944 40.88032407330779),N,139823,2,139,1,0,2,05/14/2009 12:00:00 AM +0000,08/12/2013 12:00:00 AM +0000,4,DPR,21269501,0,C GRAUER FIELD
0,POINT (-73.96426958268422 40.68789577132301),X,30467,1,11685,7,3055532,3,05/14/2009 12:00:00 AM +0000,10/23/2017 12:00:00 AM +0000,2,NYPD,37215031,5169684,PRATT INSTITUTE HIGGINS HALL
521,POINT (-73.959815434327 40.80760334671068),,38363,1,7351,7,1059497,1,05/14/2009 12:00:00 AM +0000,07/29/2015 12:00:00 AM +0000,2,DoITT,,1050457,COLUMBIA UNIVERSITY SCHOOL OF INTERNATIONAL & PUBLIC AFFAIRS
0,POINT (-73.959017402387 40.735717423382816),N,109339,2,15866,9,0,3,05/14/2009 12:00:00 AM +0000,10/23/2017 12:00:00 AM +0000,4,DoITT,31220501,0,GREENPOINT PLAYGROUND
0,POINT (-73.92772379895713 40.70073572945438),N,44724,1,9589,2,3072497,3,05/14/2009 12:00:00 AM +0000,10/23/2017 12:00:00 AM +0000,2,DOE,30057001,3096024,INTERMEDIATE SCHOOL 347
0,POINT (-73.92786883500797 40.70061431189429),N,44724,1,9590,2,3072497,3,05/14/2009 12:00:00 AM +0000,10/23/2017 12:00:00 AM +0000,2,DOE,30056901,3096024,IS 349 MATH SCIENCE & TECH
0,POINT (-73.96926224961963 40.710774875575616),,30273,2,18976,5,3059493,3,05/14/2009 12:00:00 AM +0000,10/23/2017 12:00:00 AM +0000,7,NYPD,,0,GIANDO ON THE BAY CATERIN
0,POINT (-73.90899786605523 40.746462435203114),N,68190,2,7,1,0,4,05/14/2009 12:00:00 AM +0000,08/21/2013 12:00:00 AM +0000,4,DPR,41341501,0,DOUGHBOY PLAZA
0,POINT (-73.94782810925489 40.686297050702294),,29808,2,15265,1,3051119,3,05/14/2009 12:00:00 AM +0000,04/13/2011 12:00:00 AM +0000,9,NYPD,,3064213,ST GEORGE EPIS CH
0,POINT (-73.92837409180204 40.70066223985226),N,44583,2,541,9,0,3,05/14/2009 12:00:00 AM +0000,10/23/2017 12:00:00 AM +0000,4,DoITT,31378501,0,FERMI PLAYGROUND
0,POINT (-73.97006921925951 40.57697270035218),N,9009069,1,543,9,0,3,05/14/2009 12:00:00 AM +0000,10/23/2017 12:00:00 AM +0000,4,DoITT,31380001,0,CENTURY PLAYGROUND
0,POINT (-73.73983951473127 40.6985075130511),N,65185,1,1275,9,0,4,05/14/2009 12:00:00 AM +0000,08/26/2013 12:00:00 AM +0000,4,DoITT,41493501,0,EAST SPRINGFIELD PLAYGROUND
521,POINT (-73.9609068448466 40.80746973006065),,166324,2,9476,7,1084458,1,05/14/2009 12:00:00 AM +0000,07/29/2015 12:00:00 AM +0000,2,DoITT,,1050754,COLUMBIA UNIVERSITY DEPARTMENT OF PHILOSOPHY
521,POINT (-73.96322360125886 40.80833832582058),,166324,2,14003,7,1084465,1,05/14/2009 12:00:00 AM +0000,07/29/2015 12:00:00 AM +0000,2,DoITT,,1050760,COLUMBIA UNIVERSITY LEWISOHN HALL
0,POINT (-73.925474557542 40.66300085550323),,43341,,16485,2,3099991,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,DoITT,,3135920,EXCELSIOR DAY CARE
521,POINT (-73.96003043951286 40.80864740902935),,166324,2,7501,7,1084463,1,05/14/2009 12:00:00 AM +0000,07/29/2015 12:00:00 AM +0000,2,DoITT,,1050758,COLUMBIA UNIVERSITY SCHERMERHORN EXTENSION
521,POINT (-73.96020179645527 40.80758822393112),,166324,2,7181,7,1059496,1,05/14/2009 12:00:00 AM +0000,07/29/2015 12:00:00 AM +0000,2,DoITT,,1050455,COLUMBIA UNIVERSITY CASA ITALIANA
0,POINT (-74.01191256311118 40.60760033397754),,19386,,1891,2,3167391,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,DoITT,,3213871,LEARNING ADVENTURE II
0,POINT (-73.92503327026336 40.65349199798885),,42330,,4404,2,3102325,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,DoITT,,3138614,DANIELLE'S EDUCATING FORTH FUTURE
0,POINT (-73.89923974584887 40.86467756912527),,79790,2,945,7,2118325,2,05/14/2009 12:00:00 AM +0000,03/25/2016 12:00:00 AM +0000,4,DoITT,,5150491,ST JAMES RECREATION CENTER
203,POINT (-73.93725511009556 40.794425563680676),X,9006139,1,16791,3,1081091,1,05/14/2009 12:00:00 AM +0000,04/25/2013 12:00:00 AM +0000,5,DoITT,12395021,1042405,JEFFERSON HOUSES SENIOR CTR
0,POINT (-73.89225625065474 40.82658427065647),N,78605,2,17433,1,0,2,05/14/2009 12:00:00 AM +0000,09/09/2013 12:00:00 AM +0000,4,DPR,21321001,0,FIELD OF DREAMS BASKETBALL COURT
0,POINT (-73.98722545776653 40.75884655860886),,33962,2,5803,3,1024726,1,05/14/2009 12:00:00 AM +0000,03/25/2016 12:00:00 AM +0000,3,NYPD,,1023415,MUSIC BOX THEATRE
0,POINT (-73.9643706553287 40.76102839197001),N,192292,1,15351,1,0,1,05/14/2009 12:00:00 AM +0000,03/08/2013 12:00:00 AM +0000,4,DPR,11253501,0,TRAMWAY PLAZA
0,POINT (-73.98575235306362 40.758687794938005),,34072,1,5904,3,1024727,1,05/14/2009 12:00:00 AM +0000,03/25/2016 12:00:00 AM +0000,3,NYPD,,1023416,MARQUIS THEATRE
495,POINT (-73.77890220263924 40.79080245613635),N,99107,1,16196,1,0,4,05/14/2009 12:00:00 AM +0000,09/13/2013 12:00:00 AM +0000,4,DPR,41514501,0,FORT TOTTEN PARK
0,POINT (-74.02954959428286 40.633611417571416),,17541,1,5719,2,3147279,3,05/14/2009 12:00:00 AM +0000,04/09/2013 12:00:00 AM +0000,3,DoITT,,5129429,BAY RIDGE LIBRARY
0,POINT (-73.90464799378111 40.82061890604531),,77268,,9098,2,2004700,2,05/14/2009 12:00:00 AM +0000,04/08/2013 12:00:00 AM +0000,3,DoITT,,2008897,WOODSTOCK LIBRARY
0,POINT (-73.99525100532993 40.7380915670452),,32798,1,17388,1,1015316,1,05/14/2009 12:00:00 AM +0000,05/01/2013 12:00:00 AM +0000,9,NYPD,,1018730,ST FRANCIS XAVIER
0,POINT (-73.98075382690546 40.75191564425216),,34175,1,2034,4,1035314,1,05/14/2009 12:00:00 AM +0000,03/25/2016 12:00:00 AM +0000,8,NYPD,,1030643,CYPRUS CONSUL MISSN 12 FL
0,POINT (-73.8767844196353 40.66864966501127),N,48235,2,16213,1,0,3,05/14/2009 12:00:00 AM +0000,04/26/2013 12:00:00 AM +0000,4,DPR,31324501,0,400 MONTAUK AVENUE BLOCK ASSOC
0,POINT (-73.75147696287802 40.69445554704189),,64704,2,4934,2,4271964,4,05/14/2009 12:00:00 AM +0000,03/25/2016 12:00:00 AM +0000,5,DoITT,,301920,SUNSHINE LEARNING CENTER
362,POINT (-73.93833376205593 40.83746287875224),X,9000023,2,1008913,3,1062630,1,10/19/2011 12:00:00 AM +0000,04/17/2013 12:00:00 AM +0000,1,OTHER,10011308,1054869,WASHINGTON HTS REHAB PHASE III HOUSES BUILDING 8
0,POINT (-73.80674183516412 40.709957934941826),,57106,1,4938,2,4208372,4,05/14/2009 12:00:00 AM +0000,03/25/2016 12:00:00 AM +0000,5,DoITT,,231447,PICKWICK SCHOOL
0,POINT (-73.7877056711283 40.70787916300427),,156993,1,4939,2,4209844,4,05/14/2009 12:00:00 AM +0000,03/25/2016 12:00:00 AM +0000,5,DoITT,,233212,NEW MILLENNIUM DAY CARE
0,POINT (-74.00410757935136 40.688553222001445),X,23420,2,1002087,7,0,3,11/03/2010 12:00:00 AM +0000,04/02/2013 12:00:00 AM +0000,6,OTHER,31156513,0,BK MARINE TERMINAL PIER 9 A
358,POINT (-73.93105574146914 40.79885049479081),X,9001058,1,1601,2,1081290,1,05/14/2009 12:00:00 AM +0000,04/26/2013 12:00:00 AM +0000,5,DoITT,13289524,1045340,WAGNER HOUSES CHILDREN'S CENTER
0,POINT (-74.24409344591764 40.50954831912203),,281,1,5892,2,5088113,5,05/14/2009 12:00:00 AM +0000,04/08/2013 12:00:00 AM +0000,3,EMS,,5118691,TOTTENVILLE LIBRARY
0,POINT (-73.77062397180642 40.684862478101145),N,155746,1,659,9,0,4,05/14/2009 12:00:00 AM +0000,05/13/2011 12:00:00 AM +0000,4,DoITT,41406001,0,NAUTILUS PLAYGROUND
0,POINT (-73.77022886172652 40.71084577260326),,149039,2,4953,2,4310705,4,05/14/2009 12:00:00 AM +0000,03/25/2016 12:00:00 AM +0000,5,DoITT,,350171,LITTLE RED WAGON CHILD CARE CENTER
0,POINT (-73.9810985739822 40.7521232079935),,34175,1,12064,4,1035312,1,05/14/2009 12:00:00 AM +0000,03/25/2016 12:00:00 AM +0000,7,FDNY,,1030640,COURTYARD BY MARRIOTT 5 AVE HOTEL
0,POINT (-73.98671184474257 40.75911763562963),,34074,1,5958,3,1024728,1,05/14/2009 12:00:00 AM +0000,03/25/2016 12:00:00 AM +0000,3,NYPD,,1023419,RICHARD ROGERS THTR
0,POINT (-73.987174805288 40.75917669239233),,33962,2,5731,3,1024725,1,05/14/2009 12:00:00 AM +0000,03/25/2016 12:00:00 AM +0000,3,NYPD,,1023413,IMPERIAL THEATRE
3199,POINT (-73.97519043704978 40.72537776391784),G,34609,1,1022149,9,0,1,08/30/2013 12:00:00 AM +0000,08/30/2013 12:00:00 AM +0000,4,OTHER,11249001,0,DRY DOCK PLAYGROUND
0,POINT (-73.98430738264858 40.76335236228288),,34106,2,5482,3,1024826,1,05/14/2009 12:00:00 AM +0000,03/25/2016 12:00:00 AM +0000,3,NYPD,,1023562,AUGUST WILSON THEATRE
3199,POINT (-73.97565537749395 40.725253621180165),X,34609,1,1022150,10,1079047,1,08/30/2013 12:00:00 AM +0000,08/30/2013 12:00:00 AM +0000,4,OTHER,11249002,0,DRY DOCK POOL
0,POINT (-74.14852127833103 40.60960200214143),,105476,,13629,2,5035398,5,05/14/2009 12:00:00 AM +0000,04/08/2013 12:00:00 AM +0000,3,DoITT,,5044595,TODT HILL-WESTERLEIGH LIBRARY
0,POINT (-73.98892437948754 40.75657150685255),,9017013,1,1008449,4,1024665,1,09/19/2011 12:00:00 AM +0000,03/25/2016 12:00:00 AM +0000,3,OTHER,,1023335,RIPLEYS BELV-NOT
0,POINT (-73.9870953571356 40.752605106565476),,33935,2,1027588,2,1015261,1,03/25/2016 12:00:00 AM +0000,03/25/2016 12:00:00 AM +0000,9,OTHER,,1018630,GARMENT CTR CONGR
3218,POINT (-73.97617265304112 40.71381014617156),G,103473,2,1022164,1,0,1,09/03/2013 12:00:00 AM +0000,09/03/2013 12:00:00 AM +0000,4,OTHER,12405301,0,LINDSAY PARK
0,POINT (-73.9538537606329 40.757834840940724),,121514,1,1022165,2,1087314,1,09/03/2013 12:00:00 AM +0000,09/03/2013 12:00:00 AM +0000,5,OTHER,,9208643,ROOSEVELT ISLAND DAY NURSERY MAIN ST
0,POINT (-73.94718332396646 40.683367761436216),,29793,,4466,2,3052305,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,DoITT,,3065630,BEDFORD STUYVESANT E.C.D.C. INC.
0,POINT (-73.9056453863442 40.8135312529027),,77208,1,1022168,10,0,2,09/03/2013 12:00:00 AM +0000,09/03/2013 12:00:00 AM +0000,4,OTHER,,0,EL FLAMBOYAN GARDEN
0,POINT (-73.88522781076938 40.73023022025767),,74548,1,1022184,1,0,4,09/04/2013 12:00:00 AM +0000,09/04/2013 12:00:00 AM +0000,4,OTHER,,0,ELMHURST PARK
0,POINT (-73.89015745909849 40.745159573275146),N,192057,2,1022185,10,0,4,09/04/2013 12:00:00 AM +0000,09/04/2013 12:00:00 AM +0000,4,OTHER,41345001,0,ELMJACK MALLS
463,POINT (-73.98084114015033 40.71787387627047),G,9003118,1,8456,2,0,1,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,1,OTHER,12593601,0,MASARYK TOWERS
3238,POINT (-74.23625466309086 40.51691250715242),G,112088,2,1022186,1,0,5,09/04/2013 12:00:00 AM +0000,09/04/2013 12:00:00 AM +0000,9,OTHER,51885202,0,BETHEL METHODIST CHURCH COMPLEX
3400,POINT (-74.13537193837497 40.64100345990088),,10066,2,1022188,7,5095251,5,09/04/2013 12:00:00 AM +0000,10/02/2013 12:00:00 AM +0000,4,OTHER,,9214996,FABER PARK FIELD HOUSE
99,POINT (-73.86557949902662 40.82699115616372),X,9004391,1,6956,3,2092801,2,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,1,DCP,21553019,2038403,SOTOMAYOR PROJECTS BUILDING 18
478,POINT (-73.87675725957544 40.862388892353444),G,146306,2,8465,5,0,2,05/14/2009 12:00:00 AM +0000,04/12/2011 12:00:00 AM +0000,4,OTHER,25448001,0,THE BX BOTANICAL GARDEN
0,POINT (-74.00148875642569 40.59506403023131),,18691,,17509,8,3340691,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,4,NYPD,,3217154,OCEAN VIEW TENNIS CENTER
0,POINT (-74.14028049515028 40.54115466866389),,6273,,17514,11,0,5,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,GREAT KILLS HARBOR CHANNEL BUOY 14
0,POINT (-73.73592128075636 40.891183504295626),,122349,,17517,11,0,,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,EXECUTION ROCKS SHOAL NORTH END BUOY 1
0,POINT (-73.95550511503885 40.683915433032105),,29575,,17529,1,0,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,4,DPR,,0,MADISON STREET BLOCK ASSOCIATION
0,POINT (-73.852026257679 40.79029134751457),,121675,,17553,2,4446567,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,1,NYPD,,108221,BAY PARK ESTATES
0,POINT (-73.8509232279729 40.79763624926186),,122271,,17560,11,0,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,COLLEGE POINT REEF LIGHT CP
0,POINT (-74.24521521804112 40.48585087106106),,227,,17562,11,0,,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,WARD POINT SECONDARY CHANNEL LIGHTED BUOY 6
234,POINT (-73.95049301703148 40.688020150498275),G,9003441,1,8083,3,0,3,05/14/2009 12:00:00 AM +0000,04/09/2013 12:00:00 AM +0000,1,NYCHA,31194001,0,MARCY AV GREENE AV SITE B HOUSES
411,POINT (-74.14850323198712 40.60186301093203),X,108459,1,7189,7,5107291,5,05/14/2009 12:00:00 AM +0000,02/17/2012 12:00:00 AM +0000,2,DoITT,52396305,5125715,COLLEGE OF STATEN ISLAND - CAMPUS CENTER
385,POINT (-73.9695536619821 40.788107574023904),,9002842,2,1019219,3,1085069,1,03/04/2013 12:00:00 AM +0000,03/04/2013 12:00:00 AM +0000,1,OTHER,,1028206,BROWNSTONES HOUSES BUILDING 36
0,POINT (-73.90190111639072 40.557724984191545),,276212,1,1002496,6,4307101,4,09/03/2010 12:00:00 AM +0000,09/26/2013 12:00:00 AM +0000,7,OTHER,,5156749,SILVER GULL BEACH CLUB
0,POINT (-73.98420162652151 40.72208047473844),,33081,,15524,1,0,1,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,4,DPR,,0,HOPE GARDEN
0,POINT (-73.91514734788598 40.684829501730825),,43799,,5795,2,3040218,3,05/14/2009 12:00:00 AM +0000,04/17/2013 12:00:00 AM +0000,3,DoITT,,3049723,SARATOGA LIBRARY
195,POINT (-73.90901338941536 40.66762625398228),X,9002351,1,1016284,3,3348344,3,10/15/2012 12:00:00 AM +0000,05/01/2013 12:00:00 AM +0000,1,OTHER,35142006,5130331,HUGHES SENIOR CENTER
0,POINT (-73.95132098260153 40.770628432834926),,36810,1,13772,2,1045991,1,05/14/2009 12:00:00 AM +0000,04/08/2013 12:00:00 AM +0000,3,DoITT,,1036376,WEBSTER LIBRARY
2218,POINT (-73.94889062232534 40.689230545389606),X,9003554,2,17645,3,3322161,3,05/14/2009 12:00:00 AM +0000,04/09/2013 12:00:00 AM +0000,1,DCP,31347004,3063038,ARMSTRONG 1 HOUSES BLDG 3
403,POINT (-73.79285817308964 40.80543542446078),X,99465,1,9129,7,2000000,2,05/14/2009 12:00:00 AM +0000,11/01/2011 12:00:00 AM +0000,2,DCP,26744023,0,MARITIME PHYSICAL PLANT OFFICE
358,POINT (-73.93153286108047 40.79821862804674),X,9001044,1,6791,3,1081287,1,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,1,DCP,13289505,1045334,WAGNER HOUSES BUILDING 4
0,POINT (-73.90945659246677 40.776827074370374),,69020,1,6051,2,4016923,4,05/14/2009 12:00:00 AM +0000,04/23/2013 12:00:00 AM +0000,3,DoITT,,20613,STEINWAY LIBRARY
385,POINT (-73.96831108498881 40.788367407147035),,9002835,2,1019211,3,1081756,1,03/04/2013 12:00:00 AM +0000,03/04/2013 12:00:00 AM +0000,1,OTHER,,1028270,BROWNSTONES HOUSES BUILDING 28
0,POINT (-73.93818807621855 40.78935117802314),N,68366,2,628,9,0,1,05/14/2009 12:00:00 AM +0000,08/26/2013 12:00:00 AM +0000,4,DoITT,11247501,0,EAST RIVER PLGD
0,POINT (-73.88690693421775 40.76490640726397),,149326,2,19413,4,0,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,7,EMS,,0,AIRWAY MOTOR INN
0,POINT (-74.00104550547003 40.633735221940086),,21039,,4710,3,3139989,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,DoITT,,3182434,BORO PK SR. CTR
0,POINT (-73.95130452398277 40.63684310782696),,28536,,4715,2,3120877,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,DoITT,,3160553,FLATBUSH YMCA NURSERY
0,POINT (-73.7534643354157 40.59651300066315),,185047,,3114,4,4299398,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,7,FDNY,,333084,BEACH VIEW HOTL
0,POINT (-73.7860612396462 40.69080426245143),,60460,,5514,4,4217173,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,EMS,,242131,DC JOHNSON'S HOME
0,POINT (-73.8715972977611 40.65204033004836),,136849,2,2481,2,3348830,3,05/14/2009 12:00:00 AM +0000,04/18/2011 12:00:00 AM +0000,7,EMS,,3133266,STAPLES GATEWAY CENTER
0,POINT (-73.90891383856082 40.846244281556125),,149230,2,2498,1,2094521,2,05/14/2009 12:00:00 AM +0000,01/07/2011 12:00:00 AM +0000,8,NYPD,,2102030,BOARD OF ELECTIONS
0,POINT (-73.99424897916242 40.71562880092882),,24135,2,1002168,4,0,1,08/31/2010 12:00:00 AM +0000,03/02/2016 12:00:00 AM +0000,13,OTHER,,0,DAMICO PLAZA
0,POINT (-73.95500262478593 40.75684313925031),,165699,2,1021864,10,1089275,1,08/15/2013 12:00:00 AM +0000,09/03/2013 12:00:00 AM +0000,4,OTHER,,5155153,ROOSEVELT ISLAND RACQUET CLUB
0,POINT (-73.87178772263783 40.858572864183756),,80735,1,1002232,9,0,2,08/31/2010 12:00:00 AM +0000,03/02/2016 12:00:00 AM +0000,4,DPR,,0,BRONX PARK BALLFIELD TWAITES
3078,POINT (-73.76704214450186 40.77212199944356),G,117280,1,1021865,1,0,4,08/15/2013 12:00:00 AM +0000,08/15/2013 12:00:00 AM +0000,4,OTHER,41330501,0,CROCHERON PARK
114,POINT (-73.84980388151104 40.818231345278484),X,9007405,2,13992,3,2092633,2,05/14/2009 12:00:00 AM +0000,12/19/2012 12:00:00 AM +0000,1,DCP,21852206,2035542,CASTLE HILL HOUSES BUILDING 5
3080,POINT (-73.8368643008989 40.776679536488075),G,116513,1,1021884,1,0,4,08/15/2013 12:00:00 AM +0000,08/15/2013 12:00:00 AM +0000,4,OTHER,41522501,0,COLLEGE POINT PARK ULMER STREET
3080,POINT (-73.8378987713321 40.776697392786986),X,113939,1,1021885,8,0,4,08/15/2013 12:00:00 AM +0000,08/15/2013 12:00:00 AM +0000,4,OTHER,41522502,0,COLLEGE POINT FIELD
0,POINT (-73.94278784876066 40.697301572279635),N,9003634,1,629,9,0,3,05/14/2009 12:00:00 AM +0000,10/23/2017 12:00:00 AM +0000,4,DoITT,31347501,0,SUMNER PLAYGROUND
0,POINT (-73.96037621008053 40.742935828044985),,272799,2,1022105,1,0,4,08/28/2013 12:00:00 AM +0000,08/28/2013 12:00:00 AM +0000,4,OTHER,,0,HUNTERS POINT SOUTH WATERFRONT PARK
0,POINT (-73.78309492268572 40.701642241269354),,106696,1,1022106,10,0,4,08/28/2013 12:00:00 AM +0000,08/28/2013 12:00:00 AM +0000,4,OTHER,,0,WILLIAM SIMMONS COMMUNITY GARDEN CLUB
3159,POINT (-73.78451991164057 40.70301182959502),G,60566,1,1022107,1,0,4,08/28/2013 12:00:00 AM +0000,08/28/2013 12:00:00 AM +0000,4,OTHER,41380501,0,DETECTIVE K L WILLIAMS PARK
